data,type,decorrelation,output_type,metric,seed,margin,lambda,indicator,value
loan,triplet,None,label,l2,0,1.00,1.00,mpe,6.67067813873291
loan,triplet,None,label,l2,0,1.00,1.00,rmse,8.905673027038574
loan,triplet,None,label,l2,41,0.10,1.00,acc,0.7085000276565552
loan,triplet,None,label,l2,41,0.10,1.00,mcc,0.35857578640314786
loan,triplet,None,label,l2,41,0.10,1.00,mpe,101.36276245117188
loan,triplet,None,label,l2,41,0.10,1.00,rmse,0.44685283303260803
loan,triplet,None,label,l2,41,0.50,1.00,acc,0.6930000185966492
loan,triplet,None,label,l2,41,0.50,1.00,mcc,0.32499594586006886
loan,triplet,None,label,l2,41,0.50,1.00,mpe,5.774648666381836
loan,triplet,None,label,l2,41,0.50,1.00,rmse,3.280956506729126
loan,triplet,None,label,l2,41,1.00,1.00,acc,0.6504999995231628
loan,triplet,None,label,l2,41,1.00,1.00,mcc,0.24129926283652195
loan,triplet,None,label,l2,41,1.00,1.00,mpe,6.67067813873291
loan,triplet,None,label,l2,41,1.00,1.00,rmse,8.905673027038574
loan,triplet,None,label,l2,42,0.10,1.00,acc,0.7085000276565552
loan,triplet,None,label,l2,42,0.10,1.00,mcc,0.35857578640314786
loan,triplet,None,label,l2,42,0.10,1.00,mpe,101.36276245117188
loan,triplet,None,label,l2,42,0.10,1.00,rmse,0.44685283303260803
loan,triplet,None,label,l2,42,0.50,1.00,acc,0.6930000185966492
loan,triplet,None,label,l2,42,0.50,1.00,mcc,0.32499594586006886
loan,triplet,None,label,l2,42,0.50,1.00,mpe,5.774648666381836
loan,triplet,None,label,l2,42,0.50,1.00,rmse,3.280956506729126
loan,triplet,None,label,l2,42,1.00,1.00,acc,0.6504999995231628
loan,triplet,None,label,l2,42,1.00,1.00,mcc,0.24129926283652195
loan,triplet,None,label,l2,42,1.00,1.00,mpe,6.67067813873291
loan,triplet,None,label,l2,42,1.00,1.00,rmse,8.905673027038574
loan,triplet,None,label,l2,43,0.10,1.00,acc,0.7085000276565552
loan,triplet,None,label,l2,43,0.10,1.00,mcc,0.35857578640314786
loan,triplet,None,label,l2,43,0.10,1.00,mpe,101.36276245117188
loan,triplet,None,label,l2,43,0.10,1.00,rmse,0.44685283303260803
loan,triplet,None,label,l2,43,0.50,1.00,acc,0.6930000185966492
loan,triplet,None,label,l2,43,0.50,1.00,mcc,0.32499594586006886
loan,triplet,None,label,l2,43,0.50,1.00,mpe,5.774648666381836
loan,triplet,None,label,l2,43,0.50,1.00,rmse,3.280956506729126
loan,triplet,None,label,l2,43,1.00,1.00,acc,0.6504999995231628
loan,triplet,None,label,l2,43,1.00,1.00,mcc,0.24129926283652195
loan,triplet,None,label,l2,43,1.00,1.00,mpe,6.67067813873291
loan,triplet,None,label,l2,43,1.00,1.00,rmse,8.905673027038574
loan,triplet,None,label,l2,44,0.10,1.00,acc,0.7085000276565552
loan,triplet,None,label,l2,44,0.10,1.00,mcc,0.35857578640314786
loan,triplet,None,label,l2,44,0.10,1.00,mpe,101.36276245117188
loan,triplet,None,label,l2,44,0.10,1.00,rmse,0.44685283303260803
loan,triplet,None,label,l2,44,0.50,1.00,acc,0.6930000185966492
loan,triplet,None,label,l2,44,0.50,1.00,mcc,0.32499594586006886
loan,triplet,None,label,l2,44,0.50,1.00,mpe,5.774648666381836
loan,triplet,None,label,l2,44,0.50,1.00,rmse,3.280956506729126
loan,triplet,None,label,l2,44,1.00,1.00,acc,0.6504999995231628
loan,triplet,None,label,l2,44,1.00,1.00,mcc,0.24129926283652195
loan,triplet,None,label,l2,44,1.00,1.00,mpe,6.67067813873291
loan,triplet,None,label,l2,44,1.00,1.00,rmse,8.905673027038574
loan,triplet,None,label,l2,6,0.10,1.00,acc,0.7085000276565552
loan,triplet,None,label,l2,6,0.10,1.00,mcc,0.35857578640314786
loan,triplet,None,label,l2,6,0.10,1.00,mpe,101.36276245117188
loan,triplet,None,label,l2,6,0.10,1.00,rmse,0.44685283303260803
loan,triplet,None,label,l2,6,0.50,1.00,acc,0.6930000185966492
loan,triplet,None,label,l2,6,0.50,1.00,mcc,0.32499594586006886
loan,triplet,None,label,l2,6,0.50,1.00,mpe,5.774648666381836
loan,triplet,None,label,l2,6,0.50,1.00,rmse,3.280956506729126
loan,triplet,None,label,l2,6,1.00,1.00,acc,0.6504999995231628
loan,triplet,None,label,l2,6,1.00,1.00,mcc,0.24129926283652195
loan,triplet,None,label,l2,6,1.00,1.00,mpe,6.67067813873291
loan,triplet,None,label,l2,6,1.00,1.00,rmse,8.905673027038574
loan,triplet,None,label,l2,9,0.10,1.00,acc,0.7085000276565552
loan,triplet,None,label,l2,9,0.10,1.00,mcc,0.35857578640314786
loan,triplet,None,label,l2,9,0.10,1.00,mpe,101.36276245117188
loan,triplet,None,label,l2,9,0.10,1.00,rmse,0.44685283303260803
loan,triplet,None,label,l2,9,0.50,1.00,acc,0.6930000185966492
loan,triplet,None,label,l2,9,0.50,1.00,mcc,0.32499594586006886
loan,triplet,None,label,l2,9,0.50,1.00,mpe,5.774648666381836
loan,triplet,None,label,l2,9,0.50,1.00,rmse,3.280956506729126
loan,triplet,None,label,l2,9,1.00,1.00,acc,0.6504999995231628
loan,triplet,None,label,l2,9,1.00,1.00,mcc,0.24129926283652195
loan,triplet,None,label,l2,9,1.00,1.00,mpe,6.67067813873291
loan,triplet,None,label,l2,9,1.00,1.00,rmse,8.905673027038574
loan,triplet,None,label,linf,0,0.10,1.00,acc,0.7024999856948853
loan,triplet,None,label,linf,0,0.10,1.00,mcc,0.3262931130102243
loan,triplet,None,label,linf,0,0.10,1.00,mpe,3.5247879028320312
loan,triplet,None,label,linf,0,0.10,1.00,rmse,0.4746183753013611
loan,triplet,None,label,linf,0,0.50,1.00,acc,0.6934999823570251
loan,triplet,None,label,linf,0,0.50,1.00,mcc,0.31619904963372863
loan,triplet,None,label,linf,0,0.50,1.00,mpe,3.2681057453155518
loan,triplet,None,label,linf,0,0.50,1.00,rmse,2.4599950313568115
loan,triplet,None,label,linf,0,1.00,1.00,acc,0.6790000200271606
loan,triplet,None,label,linf,0,1.00,1.00,mcc,0.2737943834451661
loan,triplet,None,label,linf,0,1.00,1.00,mpe,4.430168151855469
loan,triplet,None,label,linf,0,1.00,1.00,rmse,6.2809271812438965
loan,triplet,None,label,linf,41,0.10,1.00,acc,0.7024999856948853
loan,triplet,None,label,linf,41,0.10,1.00,mcc,0.3262931130102243
loan,triplet,None,label,linf,41,0.10,1.00,mpe,3.5247879028320312
loan,triplet,None,label,linf,41,0.10,1.00,rmse,0.4746183753013611
loan,triplet,None,label,linf,41,0.50,1.00,acc,0.6934999823570251
loan,triplet,None,label,linf,41,0.50,1.00,mcc,0.31619904963372863
loan,triplet,None,label,linf,41,0.50,1.00,mpe,3.2681057453155518
loan,triplet,None,label,linf,41,0.50,1.00,rmse,2.4599950313568115
loan,triplet,None,label,linf,41,1.00,1.00,acc,0.6790000200271606
loan,triplet,None,label,linf,41,1.00,1.00,mcc,0.2737943834451661
loan,triplet,None,label,linf,41,1.00,1.00,mpe,4.430168151855469
loan,triplet,None,label,linf,41,1.00,1.00,rmse,6.2809271812438965
loan,triplet,None,label,linf,42,0.10,1.00,acc,0.7024999856948853
loan,triplet,None,label,linf,42,0.10,1.00,mcc,0.3262931130102243
loan,triplet,None,label,linf,42,0.10,1.00,mpe,3.5247879028320312
loan,triplet,None,label,linf,42,0.10,1.00,rmse,0.4746183753013611
loan,triplet,None,label,linf,42,0.50,1.00,acc,0.6934999823570251
loan,triplet,None,label,linf,42,0.50,1.00,mcc,0.31619904963372863
loan,triplet,None,label,linf,42,0.50,1.00,mpe,3.2681057453155518
loan,triplet,None,label,linf,42,0.50,1.00,rmse,2.4599950313568115
loan,triplet,None,label,linf,42,1.00,1.00,acc,0.6790000200271606
loan,triplet,None,label,linf,42,1.00,1.00,mcc,0.2737943834451661
loan,triplet,None,label,linf,42,1.00,1.00,mpe,4.430168151855469
loan,triplet,None,label,linf,42,1.00,1.00,rmse,6.2809271812438965
loan,triplet,None,label,linf,43,0.10,1.00,acc,0.7024999856948853
loan,triplet,None,label,linf,43,0.10,1.00,mcc,0.3262931130102243
loan,triplet,None,label,linf,43,0.10,1.00,mpe,3.5247879028320312
loan,triplet,None,label,linf,43,0.10,1.00,rmse,0.4746183753013611
loan,triplet,None,label,linf,43,0.50,1.00,acc,0.6934999823570251
loan,triplet,None,label,linf,43,0.50,1.00,mcc,0.31619904963372863
loan,triplet,None,label,linf,43,0.50,1.00,mpe,3.2681057453155518
loan,triplet,None,label,linf,43,0.50,1.00,rmse,2.4599950313568115
loan,triplet,None,label,linf,43,1.00,1.00,acc,0.6790000200271606
loan,triplet,None,label,linf,43,1.00,1.00,mcc,0.2737943834451661
loan,triplet,None,label,linf,43,1.00,1.00,mpe,4.430168151855469
loan,triplet,None,label,linf,43,1.00,1.00,rmse,6.2809271812438965
loan,triplet,None,label,linf,44,0.10,1.00,acc,0.7024999856948853
loan,triplet,None,label,linf,44,0.10,1.00,mcc,0.3262931130102243
loan,triplet,None,label,linf,44,0.10,1.00,mpe,3.5247879028320312
loan,triplet,None,label,linf,44,0.10,1.00,rmse,0.4746183753013611
loan,triplet,None,label,linf,44,0.50,1.00,acc,0.6934999823570251
loan,triplet,None,label,linf,44,0.50,1.00,mcc,0.31619904963372863
loan,triplet,None,label,linf,44,0.50,1.00,mpe,3.2681057453155518
loan,triplet,None,label,linf,44,0.50,1.00,rmse,2.4599950313568115
loan,triplet,None,label,linf,44,1.00,1.00,acc,0.6790000200271606
loan,triplet,None,label,linf,44,1.00,1.00,mcc,0.2737943834451661
loan,triplet,None,label,linf,44,1.00,1.00,mpe,4.430168151855469
loan,triplet,None,label,linf,44,1.00,1.00,rmse,6.2809271812438965
loan,triplet,None,label,linf,6,0.10,1.00,acc,0.7024999856948853
loan,triplet,None,label,linf,6,0.10,1.00,mcc,0.3262931130102243
loan,triplet,None,label,linf,6,0.10,1.00,mpe,3.5247879028320312
loan,triplet,None,label,linf,6,0.10,1.00,rmse,0.4746183753013611
loan,triplet,None,label,linf,6,0.50,1.00,acc,0.6934999823570251
loan,triplet,None,label,linf,6,0.50,1.00,mcc,0.31619904963372863
loan,triplet,None,label,linf,6,0.50,1.00,mpe,3.2681057453155518
loan,triplet,None,label,linf,6,0.50,1.00,rmse,2.4599950313568115
loan,triplet,None,label,linf,6,1.00,1.00,acc,0.6790000200271606
loan,triplet,None,label,linf,6,1.00,1.00,mcc,0.2737943834451661
loan,triplet,None,label,linf,6,1.00,1.00,mpe,4.430168151855469
loan,triplet,None,label,linf,6,1.00,1.00,rmse,6.2809271812438965
loan,triplet,None,label,linf,9,0.10,1.00,acc,0.7024999856948853
loan,triplet,None,label,linf,9,0.10,1.00,mcc,0.3262931130102243
loan,triplet,None,label,linf,9,0.10,1.00,mpe,3.5247879028320312
loan,triplet,None,label,linf,9,0.10,1.00,rmse,0.4746183753013611
loan,triplet,None,label,linf,9,0.50,1.00,acc,0.6934999823570251
loan,triplet,None,label,linf,9,0.50,1.00,mcc,0.31619904963372863
loan,triplet,None,label,linf,9,0.50,1.00,mpe,3.2681057453155518
loan,triplet,None,label,linf,9,0.50,1.00,rmse,2.4599950313568115
loan,triplet,None,label,linf,9,1.00,1.00,acc,0.6790000200271606
loan,triplet,None,label,linf,9,1.00,1.00,mcc,0.2737943834451661
loan,triplet,None,label,linf,9,1.00,1.00,mpe,4.430168151855469
loan,triplet,None,label,linf,9,1.00,1.00,rmse,6.2809271812438965
loan,triplet,spearman,embedding,l05,0,0.10,1.00,acc,0.6545000076293945
loan,triplet,spearman,embedding,l05,0,0.10,1.00,mcc,0.28919219254675405
loan,triplet,spearman,embedding,l05,0,0.10,1.00,mpe,4.270270824432373
loan,triplet,spearman,embedding,l05,0,0.10,1.00,rmse,0.1992492973804474
loan,triplet,spearman,embedding,l05,0,0.50,1.00,acc,0.7009999752044678
loan,triplet,spearman,embedding,l05,0,0.50,1.00,mcc,0.3489401928688945
loan,triplet,spearman,embedding,l05,0,0.50,1.00,mpe,2.9103667736053467
loan,triplet,spearman,embedding,l05,0,0.50,1.00,rmse,1.4762604236602783
loan,triplet,spearman,embedding,l05,0,1.00,1.00,acc,0.7164999842643738
loan,triplet,spearman,embedding,l05,0,1.00,1.00,mcc,0.3935181128760897
loan,triplet,spearman,embedding,l05,0,1.00,1.00,mpe,2.7254679203033447
loan,triplet,spearman,embedding,l05,0,1.00,1.00,rmse,3.862584114074707
loan,triplet,spearman,embedding,l05,41,0.10,1.00,acc,0.6545000076293945
loan,triplet,spearman,embedding,l05,41,0.10,1.00,mcc,0.28919219254675405
loan,triplet,spearman,embedding,l05,41,0.10,1.00,mpe,4.270270824432373
loan,triplet,spearman,embedding,l05,41,0.10,1.00,rmse,0.1992492973804474
loan,triplet,spearman,embedding,l05,41,0.50,1.00,acc,0.7009999752044678
loan,triplet,spearman,embedding,l05,41,0.50,1.00,mcc,0.3489401928688945
loan,triplet,spearman,embedding,l05,41,0.50,1.00,mpe,2.9103667736053467
loan,triplet,spearman,embedding,l05,41,0.50,1.00,rmse,1.4762604236602783
loan,triplet,spearman,embedding,l05,41,1.00,1.00,acc,0.7164999842643738
loan,triplet,spearman,embedding,l05,41,1.00,1.00,mcc,0.3935181128760897
loan,triplet,spearman,embedding,l05,41,1.00,1.00,mpe,2.7254679203033447
loan,triplet,spearman,embedding,l05,41,1.00,1.00,rmse,3.862584114074707
loan,triplet,spearman,embedding,l05,42,0.10,1.00,acc,0.6545000076293945
loan,triplet,spearman,embedding,l05,42,0.10,1.00,mcc,0.28919219254675405
loan,triplet,spearman,embedding,l05,42,0.10,1.00,mpe,4.270270824432373
loan,triplet,spearman,embedding,l05,42,0.10,1.00,rmse,0.1992492973804474
loan,triplet,spearman,embedding,l05,42,0.50,1.00,acc,0.7009999752044678
loan,triplet,spearman,embedding,l05,42,0.50,1.00,mcc,0.3489401928688945
loan,triplet,spearman,embedding,l05,42,0.50,1.00,mpe,2.9103667736053467
loan,triplet,spearman,embedding,l05,42,0.50,1.00,rmse,1.4762604236602783
loan,triplet,spearman,embedding,l05,42,1.00,1.00,acc,0.7164999842643738
loan,triplet,spearman,embedding,l05,42,1.00,1.00,mcc,0.3935181128760897
loan,triplet,spearman,embedding,l05,42,1.00,1.00,mpe,2.7254679203033447
loan,triplet,spearman,embedding,l05,42,1.00,1.00,rmse,3.862584114074707
loan,triplet,spearman,embedding,l05,43,0.10,1.00,acc,0.6545000076293945
loan,triplet,spearman,embedding,l05,43,0.10,1.00,mcc,0.28919219254675405
loan,triplet,spearman,embedding,l05,43,0.10,1.00,mpe,4.270270824432373
loan,triplet,spearman,embedding,l05,43,0.10,1.00,rmse,0.1992492973804474
loan,triplet,spearman,embedding,l05,43,0.50,1.00,acc,0.7009999752044678
loan,triplet,spearman,embedding,l05,43,0.50,1.00,mcc,0.3489401928688945
loan,triplet,spearman,embedding,l05,43,0.50,1.00,mpe,2.9103667736053467
loan,triplet,spearman,embedding,l05,43,0.50,1.00,rmse,1.4762604236602783
loan,triplet,spearman,embedding,l05,43,1.00,1.00,acc,0.7164999842643738
loan,triplet,spearman,embedding,l05,43,1.00,1.00,mcc,0.3935181128760897
loan,triplet,spearman,embedding,l05,43,1.00,1.00,mpe,2.7254679203033447
loan,triplet,spearman,embedding,l05,43,1.00,1.00,rmse,3.862584114074707
loan,triplet,spearman,embedding,l05,44,0.10,1.00,acc,0.6545000076293945
loan,triplet,spearman,embedding,l05,44,0.10,1.00,mcc,0.28919219254675405
loan,triplet,spearman,embedding,l05,44,0.10,1.00,mpe,4.270270824432373
loan,triplet,spearman,embedding,l05,44,0.10,1.00,rmse,0.1992492973804474
loan,triplet,spearman,embedding,l05,44,0.50,1.00,acc,0.7009999752044678
loan,triplet,spearman,embedding,l05,44,0.50,1.00,mcc,0.3489401928688945
loan,triplet,spearman,embedding,l05,44,0.50,1.00,mpe,2.9103667736053467
loan,triplet,spearman,embedding,l05,44,0.50,1.00,rmse,1.4762604236602783
loan,triplet,spearman,embedding,l05,44,1.00,1.00,acc,0.7164999842643738
loan,triplet,spearman,embedding,l05,44,1.00,1.00,mcc,0.3935181128760897
loan,triplet,spearman,embedding,l05,44,1.00,1.00,mpe,2.7254679203033447
loan,triplet,spearman,embedding,l05,44,1.00,1.00,rmse,3.862584114074707
loan,triplet,spearman,embedding,l05,6,0.10,1.00,acc,0.6545000076293945
loan,triplet,spearman,embedding,l05,6,0.10,1.00,mcc,0.28919219254675405
loan,triplet,spearman,embedding,l05,6,0.10,1.00,mpe,4.270270824432373
loan,triplet,spearman,embedding,l05,6,0.10,1.00,rmse,0.1992492973804474
loan,triplet,spearman,embedding,l05,6,0.50,1.00,acc,0.7009999752044678
loan,triplet,spearman,embedding,l05,6,0.50,1.00,mcc,0.3489401928688945
loan,triplet,spearman,embedding,l05,6,0.50,1.00,mpe,2.9103667736053467
loan,triplet,spearman,embedding,l05,6,0.50,1.00,rmse,1.4762604236602783
loan,triplet,spearman,embedding,l05,6,1.00,1.00,acc,0.7164999842643738
loan,triplet,spearman,embedding,l05,6,1.00,1.00,mcc,0.3935181128760897
loan,triplet,spearman,embedding,l05,6,1.00,1.00,mpe,2.7254679203033447
loan,triplet,spearman,embedding,l05,6,1.00,1.00,rmse,3.862584114074707
loan,triplet,spearman,embedding,l05,9,0.10,1.00,acc,0.6545000076293945
loan,triplet,spearman,embedding,l05,9,0.10,1.00,mcc,0.28919219254675405
loan,triplet,spearman,embedding,l05,9,0.10,1.00,mpe,4.270270824432373
loan,triplet,spearman,embedding,l05,9,0.10,1.00,rmse,0.1992492973804474
loan,triplet,spearman,embedding,l05,9,0.50,1.00,acc,0.7009999752044678
loan,triplet,spearman,embedding,l05,9,0.50,1.00,mcc,0.3489401928688945
loan,triplet,spearman,embedding,l05,9,0.50,1.00,mpe,2.9103667736053467
loan,triplet,spearman,embedding,l05,9,0.50,1.00,rmse,1.4762604236602783
loan,triplet,spearman,embedding,l05,9,1.00,1.00,acc,0.7164999842643738
loan,triplet,spearman,embedding,l05,9,1.00,1.00,mcc,0.3935181128760897
loan,triplet,spearman,embedding,l05,9,1.00,1.00,mpe,2.7254679203033447
loan,triplet,spearman,embedding,l05,9,1.00,1.00,rmse,3.862584114074707
loan,triplet,spearman,embedding,l1,0,0.10,1.00,acc,0.7105000019073486
loan,triplet,spearman,embedding,l1,0,0.10,1.00,mcc,0.3557019422066956
loan,triplet,spearman,embedding,l1,0,0.10,1.00,mpe,2.4105780124664307
loan,triplet,spearman,embedding,l1,0,0.10,1.00,rmse,0.33249175548553467
loan,triplet,spearman,embedding,l1,0,0.50,1.00,acc,0.7070000171661377
loan,triplet,spearman,embedding,l1,0,0.50,1.00,mcc,0.34573701541471213
loan,triplet,spearman,embedding,l1,0,0.50,1.00,mpe,7.6281561851501465
loan,triplet,spearman,embedding,l1,0,0.50,1.00,rmse,2.212205410003662
loan,triplet,spearman,embedding,l1,0,1.00,1.00,acc,0.6869999766349792
loan,triplet,spearman,embedding,l1,0,1.00,1.00,mcc,0.3418358314187766
loan,triplet,spearman,embedding,l1,0,1.00,1.00,mpe,4.955427646636963
loan,triplet,spearman,embedding,l1,0,1.00,1.00,rmse,5.199695110321045
loan,triplet,spearman,embedding,l1,41,0.10,1.00,acc,0.7105000019073486
loan,triplet,spearman,embedding,l1,41,0.10,1.00,mcc,0.3557019422066956
loan,triplet,spearman,embedding,l1,41,0.10,1.00,mpe,2.4105780124664307
loan,triplet,spearman,embedding,l1,41,0.10,1.00,rmse,0.33249175548553467
loan,triplet,spearman,embedding,l1,41,0.50,1.00,acc,0.7070000171661377
loan,triplet,spearman,embedding,l1,41,0.50,1.00,mcc,0.34573701541471213
loan,triplet,spearman,embedding,l1,41,0.50,1.00,mpe,7.6281561851501465
loan,triplet,spearman,embedding,l1,41,0.50,1.00,rmse,2.212205410003662
loan,triplet,spearman,embedding,l1,41,1.00,1.00,acc,0.6869999766349792
loan,triplet,spearman,embedding,l1,41,1.00,1.00,mcc,0.3418358314187766
loan,triplet,spearman,embedding,l1,41,1.00,1.00,mpe,4.955427646636963
loan,triplet,spearman,embedding,l1,41,1.00,1.00,rmse,5.199695110321045
loan,triplet,spearman,embedding,l1,42,0.10,1.00,acc,0.7105000019073486
loan,triplet,spearman,embedding,l1,42,0.10,1.00,mcc,0.3557019422066956
loan,triplet,spearman,embedding,l1,42,0.10,1.00,mpe,2.4105780124664307
loan,triplet,spearman,embedding,l1,42,0.10,1.00,rmse,0.33249175548553467
loan,triplet,spearman,embedding,l1,42,0.50,1.00,acc,0.7070000171661377
loan,triplet,spearman,embedding,l1,42,0.50,1.00,mcc,0.34573701541471213
loan,triplet,spearman,embedding,l1,42,0.50,1.00,mpe,7.6281561851501465
loan,triplet,spearman,embedding,l1,42,0.50,1.00,rmse,2.212205410003662
loan,triplet,spearman,embedding,l1,42,1.00,1.00,acc,0.6869999766349792
loan,triplet,spearman,embedding,l1,42,1.00,1.00,mcc,0.3418358314187766
loan,triplet,spearman,embedding,l1,42,1.00,1.00,mpe,4.955427646636963
loan,triplet,spearman,embedding,l1,42,1.00,1.00,rmse,5.199695110321045
loan,triplet,spearman,embedding,l1,43,0.10,1.00,acc,0.7105000019073486
loan,triplet,spearman,embedding,l1,43,0.10,1.00,mcc,0.3557019422066956
loan,triplet,spearman,embedding,l1,43,0.10,1.00,mpe,2.4105780124664307
loan,triplet,spearman,embedding,l1,43,0.10,1.00,rmse,0.33249175548553467
loan,triplet,spearman,embedding,l1,43,0.50,1.00,acc,0.7070000171661377
loan,triplet,spearman,embedding,l1,43,0.50,1.00,mcc,0.34573701541471213
loan,triplet,spearman,embedding,l1,43,0.50,1.00,mpe,7.6281561851501465
loan,triplet,spearman,embedding,l1,43,0.50,1.00,rmse,2.212205410003662
loan,triplet,spearman,embedding,l1,43,1.00,1.00,acc,0.6869999766349792
loan,triplet,spearman,embedding,l1,43,1.00,1.00,mcc,0.3418358314187766
loan,triplet,spearman,embedding,l1,43,1.00,1.00,mpe,4.955427646636963
loan,triplet,spearman,embedding,l1,43,1.00,1.00,rmse,5.199695110321045
loan,triplet,spearman,embedding,l1,44,0.10,1.00,acc,0.7105000019073486
loan,triplet,spearman,embedding,l1,44,0.10,1.00,mcc,0.3557019422066956
loan,triplet,spearman,embedding,l1,44,0.10,1.00,mpe,2.4105780124664307
loan,triplet,spearman,embedding,l1,44,0.10,1.00,rmse,0.33249175548553467
loan,triplet,spearman,embedding,l1,44,0.50,1.00,acc,0.7070000171661377
loan,triplet,spearman,embedding,l1,44,0.50,1.00,mcc,0.34573701541471213
loan,triplet,spearman,embedding,l1,44,0.50,1.00,mpe,7.6281561851501465
loan,triplet,spearman,embedding,l1,44,0.50,1.00,rmse,2.212205410003662
loan,triplet,spearman,embedding,l1,44,1.00,1.00,acc,0.6869999766349792
loan,triplet,spearman,embedding,l1,44,1.00,1.00,mcc,0.3418358314187766
loan,triplet,spearman,embedding,l1,44,1.00,1.00,mpe,4.955427646636963
loan,triplet,spearman,embedding,l1,44,1.00,1.00,rmse,5.199695110321045
loan,triplet,spearman,embedding,l1,6,0.10,1.00,acc,0.7105000019073486
loan,triplet,spearman,embedding,l1,6,0.10,1.00,mcc,0.3557019422066956
loan,triplet,spearman,embedding,l1,6,0.10,1.00,mpe,2.4105780124664307
loan,triplet,spearman,embedding,l1,6,0.10,1.00,rmse,0.33249175548553467
loan,triplet,spearman,embedding,l1,6,0.50,1.00,acc,0.7070000171661377
